tract,subject,pos,FA
8.0,3.0,78.0,0.415301818182
8.0,3.0,79.0,0.41612
8.0,3.0,80.0,0.415614545455
8.0,3.0,81.0,0.416465454545
8.0,3.0,82.0,0.424174545455
8.0,3.0,83.0,0.42156
8.0,3.0,84.0,0.423036363636
8.0,3.0,85.0,0.421545454545
8.0,3.0,86.0,0.406618181818
8.0,3.0,87.0,0.392112727273
8.0,3.0,88.0,0.372614545455
8.0,3.0,89.0,0.34708
8.0,3.0,90.0,0.333276363636
8.0,3.0,91.0,0.322890909091
8.0,3.0,92.0,0.299378181818
8.0,3.0,93.0,0.269378181818
8.0,3.0,94.0,0.255789090909
8.0,3.0,95.0,0.253225454545
8.0,3.0,96.0,0.250658181818
8.0,3.0,97.0,0.249403636364
8.0,3.0,98.0,0.240203636364
8.0,3.0,99.0,0.195218181818
8.0,3.0,100.0,0.139476363636
9.0,3.0,1.0,0.2208
9.0,3.0,2.0,0.31508
9.0,3.0,3.0,0.391025454545
9.0,3.0,4.0,0.452490909091
9.0,3.0,5.0,0.481654545455
9.0,3.0,6.0,0.491381818182
9.0,3.0,7.0,0.496629090909
9.0,3.0,8.0,0.492541818182
9.0,3.0,9.0,0.468069090909
9.0,3.0,10.0,0.432123636364
9.0,3.0,11.0,0.409203636364
9.0,3.0,12.0,0.412621818182
9.0,3.0,13.0,0.438654545455
9.0,3.0,14.0,0.481007272727
9.0,3.0,15.0,0.508309090909
9.0,3.0,16.0,0.51292
9.0,3.0,17.0,0.501363636364
9.0,3.0,18.0,0.477709090909
9.0,3.0,19.0,0.469058181818
9.0,3.0,20.0,0.506789090909
9.0,3.0,21.0,0.563741818182
9.0,3.0,22.0,0.591825454545
9.0,3.0,23.0,0.607898181818
9.0,3.0,24.0,0.619563636364
9.0,3.0,25.0,0.633712727273
9.0,3.0,26.0,0.659865454545
9.0,3.0,27.0,0.690847272727
9.0,3.0,28.0,0.727436363636
9.0,3.0,29.0,0.765341818182
9.0,3.0,30.0,0.790069090909
9.0,3.0,31.0,0.792610909091
9.0,3.0,32.0,0.782505454545
9.0,3.0,33.0,0.764661818182
9.0,3.0,34.0,0.752967272727
9.0,3.0,35.0,0.756792727273
9.0,3.0,36.0,0.761334545455
9.0,3.0,37.0,0.763174545455
9.0,3.0,38.0,0.766363636364
9.0,3.0,39.0,0.770021818182
9.0,3.0,40.0,0.784607272727
9.0,3.0,41.0,0.808196363636
9.0,3.0,42.0,0.833018181818
9.0,3.0,43.0,0.867345454545
9.0,3.0,44.0,0.890152727273
9.0,3.0,45.0,0.905418181818
9.0,3.0,46.0,0.902349090909
9.0,3.0,47.0,0.901712727273
9.0,3.0,48.0,0.899298181818
9.0,3.0,49.0,0.894214545455
9.0,3.0,50.0,0.880109090909
9.0,3.0,51.0,0.864450909091
9.0,3.0,52.0,0.854403636364
9.0,3.0,53.0,0.847014545455
9.0,3.0,54.0,0.831741818182
9.0,3.0,55.0,0.826170909091
9.0,3.0,56.0,0.823258181818
9.0,3.0,57.0,0.819890909091
9.0,3.0,58.0,0.811418181818
9.0,3.0,59.0,0.804236363636
9.0,3.0,60.0,0.796443636364
9.0,3.0,61.0,0.788425454545
9.0,3.0,62.0,0.779687272727
9.0,3.0,63.0,0.77136
9.0,3.0,64.0,0.764672727273
9.0,3.0,65.0,0.762807272727
9.0,3.0,66.0,0.766290909091
9.0,3.0,67.0,0.777603636364
9.0,3.0,68.0,0.782432727273
9.0,3.0,69.0,0.779014545455
9.0,3.0,70.0,0.7688
9.0,3.0,71.0,0.753956363636
9.0,3.0,72.0,0.738178181818
9.0,3.0,73.0,0.714716363636
9.0,3.0,74.0,0.689930909091
9.0,3.0,75.0,0.658545454545
9.0,3.0,76.0,0.633123636364
9.0,3.0,77.0,0.61224
9.0,3.0,78.0,0.59056
9.0,3.0,79.0,0.555647272727
9.0,3.0,80.0,0.524643636364
9.0,3.0,81.0,0.513858181818
9.0,3.0,82.0,0.503934545455
9.0,3.0,83.0,0.49764
9.0,3.0,84.0,0.49332
9.0,3.0,85.0,0.486032727273
9.0,3.0,86.0,0.480345454545
9.0,3.0,87.0,0.478818181818
9.0,3.0,88.0,0.471814545455
9.0,3.0,89.0,0.464076363636
9.0,3.0,90.0,0.450872727273
9.0,3.0,91.0,0.432898181818
9.0,3.0,92.0,0.435389090909
9.0,3.0,93.0,0.463756363636
9.0,3.0,94.0,0.499341818182
9.0,3.0,95.0,0.487018181818
9.0,3.0,96.0,0.445970909091
9.0,3.0,97.0,0.417821818182
9.0,3.0,98.0,0.386094545455
9.0,3.0,99.0,0.286774545455
9.0,3.0,100.0,0.169018181818
10.0,3.0,1.0,0.168425454545
10.0,3.0,2.0,0.231621818182
10.0,3.0,3.0,0.285123636364
10.0,3.0,4.0,0.323469090909
10.0,3.0,5.0,0.352356363636
10.0,3.0,6.0,0.376454545455
10.0,3.0,7.0,0.400214545455
10.0,3.0,8.0,0.419087272727
10.0,3.0,9.0,0.437741818182
10.0,3.0,10.0,0.455407272727
10.0,3.0,11.0,0.467614545455
10.0,3.0,12.0,0.474378181818
10.0,3.0,13.0,0.47784
10.0,3.0,14.0,0.473905454545
10.0,3.0,15.0,0.466829090909
10.0,3.0,16.0,0.460585454545
10.0,3.0,17.0,0.455705454545
10.0,3.0,18.0,0.452705454545
10.0,3.0,19.0,0.451552727273
10.0,3.0,20.0,0.450338181818
10.0,3.0,21.0,0.449592727273
10.0,3.0,22.0,0.45132
10.0,3.0,23.0,0.453109090909
10.0,3.0,24.0,0.453094545455
10.0,3.0,25.0,0.454836363636
10.0,3.0,26.0,0.460083636364
10.0,3.0,27.0,0.467930909091
10.0,3.0,28.0,0.48356
10.0,3.0,29.0,0.50252
10.0,3.0,30.0,0.518112727273
10.0,3.0,31.0,0.534701818182
10.0,3.0,32.0,0.544730909091
10.0,3.0,33.0,0.554305454545
10.0,3.0,34.0,0.567076363636
10.0,3.0,35.0,0.584963636364
10.0,3.0,36.0,0.605069090909
10.0,3.0,37.0,0.626963636364
10.0,3.0,38.0,0.654265454545
10.0,3.0,39.0,0.682738181818
10.0,3.0,40.0,0.708589090909
10.0,3.0,41.0,0.732872727273
10.0,3.0,42.0,0.752494545455
10.0,3.0,43.0,0.76656
10.0,3.0,44.0,0.774170909091
10.0,3.0,45.0,0.775570909091
10.0,3.0,46.0,0.774894545455
10.0,3.0,47.0,0.773461818182
10.0,3.0,48.0,0.770490909091
10.0,3.0,49.0,0.763974545455
10.0,3.0,50.0,0.756858181818
10.0,3.0,51.0,0.756494545455
10.0,3.0,52.0,0.756785454545
10.0,3.0,53.0,0.74648
10.0,3.0,54.0,0.734512727273
10.0,3.0,55.0,0.727578181818
10.0,3.0,56.0,0.722865454545
10.0,3.0,57.0,0.716396363636
10.0,3.0,58.0,0.703312727273
10.0,3.0,59.0,0.686505454545
10.0,3.0,60.0,0.667236363636
10.0,3.0,61.0,0.641607272727
10.0,3.0,62.0,0.610410909091
10.0,3.0,63.0,0.580483636364
10.0,3.0,64.0,0.5568
10.0,3.0,65.0,0.5402
10.0,3.0,66.0,0.526429090909
10.0,3.0,67.0,0.512589090909
10.0,3.0,68.0,0.499909090909
10.0,3.0,69.0,0.488847272727
10.0,3.0,70.0,0.47868
10.0,3.0,71.0,0.471363636364
10.0,3.0,72.0,0.463381818182
10.0,3.0,73.0,0.457985454545
10.0,3.0,74.0,0.454890909091
10.0,3.0,75.0,0.459952727273
10.0,3.0,76.0,0.463403636364
10.0,3.0,77.0,0.463210909091
10.0,3.0,78.0,0.462945454545
10.0,3.0,79.0,0.460978181818
10.0,3.0,80.0,0.45576
10.0,3.0,81.0,0.450643636364
10.0,3.0,82.0,0.444349090909
10.0,3.0,83.0,0.437796363636
10.0,3.0,84.0,0.431247272727
10.0,3.0,85.0,0.429054545455
10.0,3.0,86.0,0.428869090909
10.0,3.0,87.0,0.425716363636
10.0,3.0,88.0,0.418367272727
10.0,3.0,89.0,0.407847272727
10.0,3.0,90.0,0.392785454545
10.0,3.0,91.0,0.375607272727
10.0,3.0,92.0,0.365116363636
10.0,3.0,93.0,0.356523636364
10.0,3.0,94.0,0.354207272727
10.0,3.0,95.0,0.349650909091
10.0,3.0,96.0,0.337076363636
10.0,3.0,97.0,0.321254545455
10.0,3.0,98.0,0.288741818182
10.0,3.0,99.0,0.225934545455
10.0,3.0,100.0,0.154127272727
11.0,3.0,1.0,0.347996363636
11.0,3.0,2.0,0.398985454545
11.0,3.0,3.0,0.436338181818
11.0,3.0,4.0,0.456785454545
11.0,3.0,5.0,0.4732
11.0,3.0,6.0,0.487170909091
11.0,3.0,7.0,0.505076363636
11.0,3.0,8.0,0.507225454545
11.0,3.0,9.0,0.503967272727
11.0,3.0,10.0,0.516658181818
11.0,3.0,11.0,0.531669090909
11.0,3.0,12.0,0.547545454545
11.0,3.0,13.0,0.566894545455
11.0,3.0,14.0,0.583094545455
11.0,3.0,15.0,0.598865454545
11.0,3.0,16.0,0.615185454545
11.0,3.0,17.0,0.632112727273
11.0,3.0,18.0,0.652661818182
11.0,3.0,19.0,0.673214545455
11.0,3.0,20.0,0.690018181818
11.0,3.0,21.0,0.703149090909
11.0,3.0,22.0,0.709367272727
11.0,3.0,23.0,0.71224
11.0,3.0,24.0,0.712316363636
11.0,3.0,25.0,0.710683636364
11.0,3.0,26.0,0.706487272727
11.0,3.0,27.0,0.704054545455
11.0,3.0,28.0,0.706829090909
11.0,3.0,29.0,0.706549090909
11.0,3.0,30.0,0.709210909091
11.0,3.0,31.0,0.709927272727
11.0,3.0,32.0,0.706196363636
11.0,3.0,33.0,0.701221818182
11.0,3.0,34.0,0.695047272727
11.0,3.0,35.0,0.688876363636
11.0,3.0,36.0,0.679396363636
11.0,3.0,37.0,0.673749090909
11.0,3.0,38.0,0.672309090909
11.0,3.0,39.0,0.669963636364
11.0,3.0,40.0,0.669647272727
11.0,3.0,41.0,0.666912727273
11.0,3.0,42.0,0.66176
11.0,3.0,43.0,0.65536
11.0,3.0,44.0,0.648032727273
11.0,3.0,45.0,0.638454545455
11.0,3.0,46.0,0.62096
11.0,3.0,47.0,0.600621818182
11.0,3.0,48.0,0.58192
11.0,3.0,49.0,0.567650909091
11.0,3.0,50.0,0.553683636364
11.0,3.0,51.0,0.537956363636
11.0,3.0,52.0,0.52324
11.0,3.0,53.0,0.509625454545
11.0,3.0,54.0,0.507414545455
11.0,3.0,55.0,0.508381818182
11.0,3.0,56.0,0.510614545455
11.0,3.0,57.0,0.513894545455
11.0,3.0,58.0,0.522770909091
11.0,3.0,59.0,0.537338181818
11.0,3.0,60.0,0.55072
11.0,3.0,61.0,0.554578181818
11.0,3.0,62.0,0.552312727273
11.0,3.0,63.0,0.546483636364
11.0,3.0,64.0,0.542414545455
11.0,3.0,65.0,0.535498181818
11.0,3.0,66.0,0.529407272727
11.0,3.0,67.0,0.532072727273
11.0,3.0,68.0,0.540669090909
11.0,3.0,69.0,0.552418181818
11.0,3.0,70.0,0.559534545455
11.0,3.0,71.0,0.561021818182
11.0,3.0,72.0,0.550101818182
11.0,3.0,73.0,0.53484
11.0,3.0,74.0,0.517014545455
11.0,3.0,75.0,0.503712727273
11.0,3.0,76.0,0.494778181818
11.0,3.0,77.0,0.491803636364
11.0,3.0,78.0,0.496381818182
11.0,3.0,79.0,0.495330909091
11.0,3.0,80.0,0.489552727273
11.0,3.0,81.0,0.483032727273
11.0,3.0,82.0,0.472730909091
11.0,3.0,83.0,0.459432727273
11.0,3.0,84.0,0.446527272727
11.0,3.0,85.0,0.43908
11.0,3.0,86.0,0.438
11.0,3.0,87.0,0.441309090909
11.0,3.0,88.0,0.448781818182
11.0,3.0,89.0,0.455967272727
11.0,3.0,90.0,0.458974545455
11.0,3.0,91.0,0.453189090909
11.0,3.0,92.0,0.438843636364
11.0,3.0,93.0,0.426654545455
11.0,3.0,94.0,0.4248
11.0,3.0,95.0,0.422050909091
11.0,3.0,96.0,0.407589090909
11.0,3.0,97.0,0.377694545455
11.0,3.0,98.0,0.332589090909
11.0,3.0,99.0,0.260447272727
11.0,3.0,100.0,0.181225454545
12.0,3.0,1.0,0.203374545455
12.0,3.0,2.0,0.315141818182
12.0,3.0,3.0,0.410443636364
12.0,3.0,4.0,0.434618181818
12.0,3.0,5.0,0.434185454545
12.0,3.0,6.0,0.460243636364
12.0,3.0,7.0,0.492465454545
12.0,3.0,8.0,0.495090909091
12.0,3.0,9.0,0.488407272727
12.0,3.0,10.0,0.487447272727
12.0,3.0,11.0,0.481970909091
12.0,3.0,12.0,0.461614545455
12.0,3.0,13.0,0.444341818182
12.0,3.0,14.0,0.442356363636
12.0,3.0,15.0,0.449556363636
12.0,3.0,16.0,0.467887272727
12.0,3.0,17.0,0.492301818182
12.0,3.0,18.0,0.524218181818
12.0,3.0,19.0,0.555861818182
12.0,3.0,20.0,0.580690909091
12.0,3.0,21.0,0.59484
12.0,3.0,22.0,0.600472727273
12.0,3.0,23.0,0.605483636364
12.0,3.0,24.0,0.601894545455
12.0,3.0,25.0,0.598730909091
12.0,3.0,26.0,0.595770909091
12.0,3.0,27.0,0.59152
12.0,3.0,28.0,0.585909090909
12.0,3.0,29.0,0.584698181818
12.0,3.0,30.0,0.578767272727
12.0,3.0,31.0,0.575643636364
12.0,3.0,32.0,0.567778181818
12.0,3.0,33.0,0.547861818182
12.0,3.0,34.0,0.53484
12.0,3.0,35.0,0.525436363636
12.0,3.0,36.0,0.523912727273
12.0,3.0,37.0,0.542258181818
12.0,3.0,38.0,0.563938181818
12.0,3.0,39.0,0.580843636364
12.0,3.0,40.0,0.587534545455
12.0,3.0,41.0,0.594374545455
12.0,3.0,42.0,0.597392727273
12.0,3.0,43.0,0.595956363636
12.0,3.0,44.0,0.592149090909
12.0,3.0,45.0,0.581178181818
12.0,3.0,46.0,0.570170909091
12.0,3.0,47.0,0.565636363636
12.0,3.0,48.0,0.56324
12.0,3.0,49.0,0.551501818182
12.0,3.0,50.0,0.541549090909
12.0,3.0,51.0,0.541865454545
12.0,3.0,52.0,0.538221818182
12.0,3.0,53.0,0.534843636364
12.0,3.0,54.0,0.531512727273
12.0,3.0,55.0,0.527694545455
12.0,3.0,56.0,0.51812
12.0,3.0,57.0,0.504556363636
12.0,3.0,58.0,0.502745454545
12.0,3.0,59.0,0.499381818182
12.0,3.0,60.0,0.498094545455
12.0,3.0,61.0,0.49356
12.0,3.0,62.0,0.491738181818
12.0,3.0,63.0,0.489723636364
12.0,3.0,64.0,0.488436363636
12.0,3.0,65.0,0.491938181818
12.0,3.0,66.0,0.500363636364
12.0,3.0,67.0,0.51136
12.0,3.0,68.0,0.529349090909
12.0,3.0,69.0,0.542556363636
12.0,3.0,70.0,0.54232
12.0,3.0,71.0,0.535043636364
12.0,3.0,72.0,0.515436363636
12.0,3.0,73.0,0.493909090909
12.0,3.0,74.0,0.472061818182
12.0,3.0,75.0,0.456047272727
12.0,3.0,76.0,0.439149090909
12.0,3.0,77.0,0.434825454545
12.0,3.0,78.0,0.444367272727
12.0,3.0,79.0,0.456749090909
12.0,3.0,80.0,0.464432727273
12.0,3.0,81.0,0.469469090909
12.0,3.0,82.0,0.461814545455
12.0,3.0,83.0,0.44348
12.0,3.0,84.0,0.428770909091
12.0,3.0,85.0,0.41644
12.0,3.0,86.0,0.410476363636
12.0,3.0,87.0,0.390949090909
12.0,3.0,88.0,0.352407272727
12.0,3.0,89.0,0.324134545455
12.0,3.0,90.0,0.341567272727
12.0,3.0,91.0,0.380843636364
12.0,3.0,92.0,0.400003636364
12.0,3.0,93.0,0.39872
12.0,3.0,94.0,0.399425454545
12.0,3.0,95.0,0.386650909091
12.0,3.0,96.0,0.369381818182
12.0,3.0,97.0,0.329898181818
12.0,3.0,98.0,0.309061818182
12.0,3.0,99.0,0.273476363636
12.0,3.0,100.0,0.166727272727
13.0,3.0,1.0,0.167334545455
13.0,3.0,2.0,0.256189090909
13.0,3.0,3.0,0.337203636364
13.0,3.0,4.0,0.387876363636
13.0,3.0,5.0,0.423792727273
13.0,3.0,6.0,0.456392727273
13.0,3.0,7.0,0.475669090909
13.0,3.0,8.0,0.482032727273
13.0,3.0,9.0,0.477134545455
13.0,3.0,10.0,0.461825454545
13.0,3.0,11.0,0.44984
13.0,3.0,12.0,0.452018181818
13.0,3.0,13.0,0.462250909091
13.0,3.0,14.0,0.475105454545
13.0,3.0,15.0,0.485770909091
13.0,3.0,16.0,0.490610909091
13.0,3.0,17.0,0.496123636364
13.0,3.0,18.0,0.50588
13.0,3.0,19.0,0.520309090909
13.0,3.0,20.0,0.535614545455
13.0,3.0,21.0,0.551487272727
13.0,3.0,22.0,0.570989090909
13.0,3.0,23.0,0.586836363636
13.0,3.0,24.0,0.601443636364
13.0,3.0,25.0,0.61476
13.0,3.0,26.0,0.62552
13.0,3.0,27.0,0.631607272727
13.0,3.0,28.0,0.633407272727
13.0,3.0,29.0,0.634858181818
13.0,3.0,30.0,0.63484
13.0,3.0,31.0,0.6354
13.0,3.0,32.0,0.637109090909
13.0,3.0,33.0,0.641214545455
13.0,3.0,34.0,0.652330909091
13.0,3.0,35.0,0.662432727273
13.0,3.0,36.0,0.66788
13.0,3.0,37.0,0.673734545455
13.0,3.0,38.0,0.675167272727
13.0,3.0,39.0,0.673894545455
13.0,3.0,40.0,0.672421818182
13.0,3.0,41.0,0.668010909091
13.0,3.0,42.0,0.665338181818
13.0,3.0,43.0,0.663490909091
13.0,3.0,44.0,0.658087272727
13.0,3.0,45.0,0.651490909091
13.0,3.0,46.0,0.649069090909
13.0,3.0,47.0,0.652378181818
13.0,3.0,48.0,0.653338181818
13.0,3.0,49.0,0.649498181818
13.0,3.0,50.0,0.649207272727
13.0,3.0,51.0,0.651523636364
13.0,3.0,52.0,0.652156363636
13.0,3.0,53.0,0.656152727273
13.0,3.0,54.0,0.657989090909
13.0,3.0,55.0,0.651505454545
13.0,3.0,56.0,0.641174545455
13.0,3.0,57.0,0.631338181818
13.0,3.0,58.0,0.622789090909
13.0,3.0,59.0,0.612309090909
13.0,3.0,60.0,0.604185454545
13.0,3.0,61.0,0.600527272727
13.0,3.0,62.0,0.60148
13.0,3.0,63.0,0.601483636364
13.0,3.0,64.0,0.593509090909
13.0,3.0,65.0,0.579625454545
13.0,3.0,66.0,0.564269090909
13.0,3.0,67.0,0.555247272727
13.0,3.0,68.0,0.547581818182
13.0,3.0,69.0,0.538083636364
13.0,3.0,70.0,0.52592
13.0,3.0,71.0,0.510450909091
13.0,3.0,72.0,0.495985454545
13.0,3.0,73.0,0.482301818182
13.0,3.0,74.0,0.469149090909
13.0,3.0,75.0,0.45664
13.0,3.0,76.0,0.446378181818
13.0,3.0,77.0,0.43792
13.0,3.0,78.0,0.433578181818
13.0,3.0,79.0,0.434167272727
13.0,3.0,80.0,0.439010909091
13.0,3.0,81.0,0.447447272727
13.0,3.0,82.0,0.449861818182
13.0,3.0,83.0,0.443854545455
13.0,3.0,84.0,0.433178181818
13.0,3.0,85.0,0.417585454545
13.0,3.0,86.0,0.395050909091
13.0,3.0,87.0,0.372130909091
13.0,3.0,88.0,0.354396363636
13.0,3.0,89.0,0.349767272727
13.0,3.0,90.0,0.359410909091
13.0,3.0,91.0,0.372312727273
13.0,3.0,92.0,0.379396363636
13.0,3.0,93.0,0.376618181818
13.0,3.0,94.0,0.361661818182
13.0,3.0,95.0,0.337723636364
13.0,3.0,96.0,0.30388
13.0,3.0,97.0,0.27768
13.0,3.0,98.0,0.248963636364
13.0,3.0,99.0,0.205669090909
13.0,3.0,100.0,0.147378181818
14.0,3.0,1.0,0.158858181818
14.0,3.0,2.0,0.232210909091
14.0,3.0,3.0,0.302367272727
14.0,3.0,4.0,0.348949090909
14.0,3.0,5.0,0.38528
14.0,3.0,6.0,0.427890909091
14.0,3.0,7.0,0.472683636364
14.0,3.0,8.0,0.50492
14.0,3.0,9.0,0.519629090909
14.0,3.0,10.0,0.523229090909
14.0,3.0,11.0,0.520436363636
14.0,3.0,12.0,0.510556363636
14.0,3.0,13.0,0.495716363636
14.0,3.0,14.0,0.473523636364
14.0,3.0,15.0,0.438541818182
14.0,3.0,16.0,0.407985454545
14.0,3.0,17.0,0.393861818182
14.0,3.0,18.0,0.394396363636
14.0,3.0,19.0,0.403898181818
14.0,3.0,20.0,0.419821818182
14.0,3.0,21.0,0.437298181818
14.0,3.0,22.0,0.452123636364
14.0,3.0,23.0,0.461774545455
14.0,3.0,24.0,0.468258181818
14.0,3.0,25.0,0.471887272727
14.0,3.0,26.0,0.47268
14.0,3.0,27.0,0.469781818182
14.0,3.0,28.0,0.469229090909
14.0,3.0,29.0,0.465629090909
14.0,3.0,30.0,0.461890909091
14.0,3.0,31.0,0.46016
14.0,3.0,32.0,0.45796
14.0,3.0,33.0,0.459912727273
14.0,3.0,34.0,0.466632727273
14.0,3.0,35.0,0.478869090909
14.0,3.0,36.0,0.493381818182
14.0,3.0,37.0,0.5052
14.0,3.0,38.0,0.513650909091
14.0,3.0,39.0,0.516290909091
14.0,3.0,40.0,0.514781818182
14.0,3.0,41.0,0.513403636364
14.0,3.0,42.0,0.510912727273
14.0,3.0,43.0,0.505185454545
14.0,3.0,44.0,0.503236363636
14.0,3.0,45.0,0.508472727273
14.0,3.0,46.0,0.520218181818
14.0,3.0,47.0,0.537443636364
14.0,3.0,48.0,0.553276363636
14.0,3.0,49.0,0.557276363636
14.0,3.0,50.0,0.549989090909
14.0,3.0,51.0,0.542509090909
14.0,3.0,52.0,0.541305454545
14.0,3.0,53.0,0.54952
14.0,3.0,54.0,0.555152727273
14.0,3.0,55.0,0.555807272727
14.0,3.0,56.0,0.549865454545
14.0,3.0,57.0,0.538421818182
14.0,3.0,58.0,0.53056
14.0,3.0,59.0,0.525192727273
14.0,3.0,60.0,0.52016
14.0,3.0,61.0,0.518887272727
14.0,3.0,62.0,0.510978181818
14.0,3.0,63.0,0.500127272727
14.0,3.0,64.0,0.492156363636
14.0,3.0,65.0,0.487774545455
14.0,3.0,66.0,0.482229090909
14.0,3.0,67.0,0.478374545455
14.0,3.0,68.0,0.475130909091
14.0,3.0,69.0,0.472378181818
14.0,3.0,70.0,0.469716363636
14.0,3.0,71.0,0.463109090909
14.0,3.0,72.0,0.454050909091
14.0,3.0,73.0,0.443116363636
14.0,3.0,74.0,0.435523636364
14.0,3.0,75.0,0.428141818182
14.0,3.0,76.0,0.422236363636
14.0,3.0,77.0,0.418112727273
14.0,3.0,78.0,0.419414545455
14.0,3.0,79.0,0.420861818182
14.0,3.0,80.0,0.418730909091
14.0,3.0,81.0,0.416221818182
14.0,3.0,82.0,0.419112727273
14.0,3.0,83.0,0.417956363636
14.0,3.0,84.0,0.416367272727
14.0,3.0,85.0,0.411505454545
14.0,3.0,86.0,0.405349090909
14.0,3.0,87.0,0.404661818182
14.0,3.0,88.0,0.400934545455
14.0,3.0,89.0,0.399876363636
14.0,3.0,90.0,0.397374545455
14.0,3.0,91.0,0.37208
14.0,3.0,92.0,0.375072727273
14.0,3.0,93.0,0.365254545455
14.0,3.0,94.0,0.358636363636
14.0,3.0,95.0,0.346261818182
14.0,3.0,96.0,0.310356363636
14.0,3.0,97.0,0.271290909091
14.0,3.0,98.0,0.23784
14.0,3.0,99.0,0.199294545455
14.0,3.0,100.0,0.14828
15.0,3.0,1.0,0.149618181818
15.0,3.0,2.0,0.197938181818
15.0,3.0,3.0,0.242007272727
15.0,3.0,4.0,0.279661818182
15.0,3.0,5.0,0.311818181818
15.0,3.0,6.0,0.350661818182
15.0,3.0,7.0,0.390443636364
15.0,3.0,8.0,0.430869090909
15.0,3.0,9.0,0.456450909091
15.0,3.0,10.0,0.455709090909
15.0,3.0,11.0,0.45444
15.0,3.0,12.0,0.458949090909
15.0,3.0,13.0,0.476061818182
15.0,3.0,14.0,0.489436363636
15.0,3.0,15.0,0.503538181818
15.0,3.0,16.0,0.510701818182
15.0,3.0,17.0,0.51508
15.0,3.0,18.0,0.519712727273
15.0,3.0,19.0,0.520694545455
15.0,3.0,20.0,0.512741818182
15.0,3.0,21.0,0.504683636364
15.0,3.0,22.0,0.486247272727
15.0,3.0,23.0,0.460810909091
15.0,3.0,24.0,0.430898181818
15.0,3.0,25.0,0.405341818182
15.0,3.0,26.0,0.389436363636
15.0,3.0,27.0,0.373647272727
15.0,3.0,28.0,0.357629090909
15.0,3.0,29.0,0.340374545455
15.0,3.0,30.0,0.324567272727
15.0,3.0,31.0,0.320367272727
15.0,3.0,32.0,0.328003636364
15.0,3.0,33.0,0.344672727273
15.0,3.0,34.0,0.3634
15.0,3.0,35.0,0.38196
15.0,3.0,36.0,0.401850909091
15.0,3.0,37.0,0.423658181818
15.0,3.0,38.0,0.443974545455
15.0,3.0,39.0,0.457170909091
15.0,3.0,40.0,0.461818181818
15.0,3.0,41.0,0.462589090909
15.0,3.0,42.0,0.460232727273
15.0,3.0,43.0,0.453243636364
15.0,3.0,44.0,0.432061818182
15.0,3.0,45.0,0.406869090909
15.0,3.0,46.0,0.383032727273
15.0,3.0,47.0,0.364825454545
15.0,3.0,48.0,0.349323636364
15.0,3.0,49.0,0.335509090909
15.0,3.0,50.0,0.3262
15.0,3.0,51.0,0.321018181818
15.0,3.0,52.0,0.323349090909
15.0,3.0,53.0,0.339665454545
15.0,3.0,54.0,0.360752727273
15.0,3.0,55.0,0.378854545455
15.0,3.0,56.0,0.393047272727
15.0,3.0,57.0,0.403781818182
15.0,3.0,58.0,0.412247272727
15.0,3.0,59.0,0.418734545455
15.0,3.0,60.0,0.421098181818
15.0,3.0,61.0,0.428821818182
15.0,3.0,62.0,0.443490909091
15.0,3.0,63.0,0.451752727273
15.0,3.0,64.0,0.461236363636
15.0,3.0,65.0,0.470101818182
15.0,3.0,66.0,0.473669090909
15.0,3.0,67.0,0.468021818182
15.0,3.0,68.0,0.457490909091
15.0,3.0,69.0,0.445283636364
15.0,3.0,70.0,0.438850909091
15.0,3.0,71.0,0.440727272727
15.0,3.0,72.0,0.45032
15.0,3.0,73.0,0.457370909091
15.0,3.0,74.0,0.459756363636
15.0,3.0,75.0,0.460174545455
15.0,3.0,76.0,0.459658181818
15.0,3.0,77.0,0.461821818182
15.0,3.0,78.0,0.464774545455
15.0,3.0,79.0,0.463618181818
15.0,3.0,80.0,0.463065454545
15.0,3.0,81.0,0.464076363636
15.0,3.0,82.0,0.452414545455
15.0,3.0,83.0,0.441334545455
15.0,3.0,84.0,0.441625454545
15.0,3.0,85.0,0.45948
15.0,3.0,86.0,0.486487272727
15.0,3.0,87.0,0.508185454545
15.0,3.0,88.0,0.521756363636
15.0,3.0,89.0,0.512207272727
15.0,3.0,90.0,0.494887272727
15.0,3.0,91.0,0.481345454545
15.0,3.0,92.0,0.469563636364
15.0,3.0,93.0,0.457312727273
15.0,3.0,94.0,0.435163636364
15.0,3.0,95.0,0.402578181818
15.0,3.0,96.0,0.360523636364
15.0,3.0,97.0,0.307578181818
15.0,3.0,98.0,0.246912727273
15.0,3.0,99.0,0.192007272727
15.0,3.0,100.0,0.137734545455
16.0,3.0,1.0,0.148647272727
16.0,3.0,2.0,0.198229090909
16.0,3.0,3.0,0.254698181818
16.0,3.0,4.0,0.304123636364
16.0,3.0,5.0,0.343909090909
16.0,3.0,6.0,0.378410909091
16.0,3.0,7.0,0.414501818182
16.0,3.0,8.0,0.450792727273
16.0,3.0,9.0,0.487047272727
16.0,3.0,10.0,0.517476363636
16.0,3.0,11.0,0.533818181818
16.0,3.0,12.0,0.538287272727
16.0,3.0,13.0,0.533323636364
16.0,3.0,14.0,0.521814545455
16.0,3.0,15.0,0.508854545455
16.0,3.0,16.0,0.49824
16.0,3.0,17.0,0.492454545455
16.0,3.0,18.0,0.489225454545
16.0,3.0,19.0,0.486629090909
16.0,3.0,20.0,0.483134545455
16.0,3.0,21.0,0.478887272727
